uniprot_id	ncbi_gene	gene_name	gene_description	gene_aliases	pmid	year	in_title	fraction_mentions	total_genes	journal	full_text	title
Q7Z6I5	353324	SPATA12	spermatogenesis associated 12	SRG5	22561491	2012	True	0.7143	5	Zhong Nan Da Xue Xue Bao Yi Xue Ban	False	[Experimental study of inhibition of tumor cell proliferation by a novel gene SPATA12].
Q7Z6I5	353324	SPATA12	spermatogenesis associated 12	SRG5	22981541	2012	True	0.52	5	Gene	False	Transcriptional regulation of human novel gene SPATA12 promoter by AP-1 and HSF.
Q7Z6I5	353324	SPATA12	spermatogenesis associated 12	SRG5	29467887	2018	True	0.4725	19	Oncol Lett	True	Role and underlying mechanism of SPATA12 in oxidative damage
Q7Z6I5	353324	SPATA12	spermatogenesis associated 12	SRG5	24205157	2013	True	0.4119	22	PLoS One	True	SPATA12 and Its Possible Role in DNA Damage Induced by Ultraviolet-C
Q86XR2	199786	NIBAN3 {ECO:0000312|MIM:609967}	niban apoptosis regulator 3	BCNP1, FAM129C	27680505	2017	True	0.5159	25	J Cell Mol Med	True	The possible roles of B-cell novel protein-1 (BCNP1) in cellular signalling pathways and in cancer
Q8N6N2	148014	TTC9B	tetratricopeptide repeat domain 9B		31843207	2020	False	0.5	2	Psychiatry Res	False	DNA methylation biomarkers prospectively predict both antenatal and postpartum depression.
Q8N6N2	148014	TTC9B	tetratricopeptide repeat domain 9B		38188054	2023	False	0.5	2	Front Psychiatry	True	High psychological stress levels related to delivery can increase the occurrence of postpartum mental disorders
Q8N6N2	148014	TTC9B	tetratricopeptide repeat domain 9B		26503311	2016	False	0.5	2	Neuropsychopharmacology	False	Replication of Epigenetic Postpartum Depression Biomarkers and Variation with Hormone Levels.
Q8N6N2	148014	TTC9B	tetratricopeptide repeat domain 9B		23689534	2014	False	0.5	2	Mol Psychiatry	False	Antenatal prediction of postpartum depression with blood DNA methylation biomarkers.
Q6UYE1	220107	DLEU7	deleted in lymphocytic leukemia 7		29364477	2018	True	0.7	4	Eur Rev Med Pharmacol Sci	False	Long non-coding RNA DLEU7-AS1 promotes the occurrence and development of colorectal cancer via Wnt/beta-catenin pathway.
Q6UYE1	220107	DLEU7	deleted in lymphocytic leukemia 7		35506368	2022	True	0.5248	39	Biosci Rep	True	Reduced expression of lncRNA DLEU7-AS1 is a novel favorable prognostic factor in acute myeloid leukemia
Q6UYE1	220107	DLEU7	deleted in lymphocytic leukemia 7		34277865	2021	True	0.5	3	Rep Biochem Mol Biol	False	Alterations in The Plasma Expression of mir-15b, mir-195 and the Tumor-Suppressor Gene DLEU7 in Patients with B-Cell Chronic Lymphocytic Leukemia.
Q6UYE1	220107	DLEU7	deleted in lymphocytic leukemia 7		22424883	2012	False	0.5	2	J Allergy Clin Immunol	False	Genome-wide association study of lung function decline in adults with and without asthma.
Q6UYE1	220107	DLEU7	deleted in lymphocytic leukemia 7		20400458	2010	False	0.3333	3	Hum Mol Genet	False	Genome-wide association of anthropometric traits in African- and African-derived populations.
Q6UYE1	220107	DLEU7	deleted in lymphocytic leukemia 7		23861223	2013	False	0.3333	4	Am J Hematol	False	Genome wide SNP array identified multiple mechanisms of genetic changes in Waldenstrom macroglobulinemia.
Q8TC90	196477	CCER1	coiled-coil glutamate rich protein 1	C12orf12	39868420	2025	True	1.0	1	Int J Dev Biol	False	Ccer1 is a spermatid-specific gene required for spermatogenesis and male fertility.
Q8TC90	196477	CCER1	coiled-coil glutamate rich protein 1	C12orf12	38081819	2023	True	0.3848	30	Nat Commun	True	Phase-separated CCER1 coordinates the histone-to-protamine transition and male fertility
Q5JUR7	93081	TEX30	testis expressed 30	C13orf27	30762239	2019	False	0.3333	3	Allergy	False	DNA methylation and allergic sensitizations: A genome-scale longitudinal study during adolescence.
Q5T5S1	84960	CCDC183	coiled-coil domain containing 183	KIAA1984, PARF, bA216L13.7	22674577	2012	True	0.8333	2	J Biol Chem	False	Structural mechanism of ATP-induced polymerization of the partition factor ParF: implications for DNA segregation.
Q5T5S1	84960	CCDC183	coiled-coil domain containing 183	KIAA1984, PARF, bA216L13.7	17261809	2007	True	0.45	3	Proc Natl Acad Sci U S A	False	The tail of the ParG DNA segregation protein remodels ParF polymers and enhances ATP hydrolysis via an arginine finger-like motif.
Q5T5S1	84960	CCDC183	coiled-coil domain containing 183	KIAA1984, PARF, bA216L13.7	38332217	2024	False	0.7143	3	Sci China Life Sci	False	Gene-knockout by iSTOP enables rapid reproductive disease modeling and phenotyping in germ cells of the founder generation.
Q5T5S1	84960	CCDC183	coiled-coil domain containing 183	KIAA1984, PARF, bA216L13.7	38499463	2024	False	0.3333	2	Angew Chem Int Ed Engl	False	Non-Heme Iron Enzymes Catalyze Heterobicyclic and Spirocyclic Isoquinolone Core Formation in Piperazine Alkaloid Biosynthesis.
Q5SXH7	79949	PLEKHS1 {ECO:0000312|HGNC:HGNC:26285}	pleckstrin homology domain containing S1	C10orf81, HEL185	33191868	2021	True	1.0	1	Thyroid	False	"Re: ""Risk Stratification Using a Novel Genetic Classifier Including PLEKHS1 Promoter Mutations for Differentiated Thyroid Cancer with Distant Metastasis"" by Jung et al."
Q5SXH7	79949	PLEKHS1 {ECO:0000312|HGNC:HGNC:26285}	pleckstrin homology domain containing S1	C10orf81, HEL185	31516565	2019	True	0.7982	8	Oncol Lett	True	PLEKHS1: A new molecular marker predicting risk of progression of non-muscle-invasive bladder cancer
Q5SXH7	79949	PLEKHS1 {ECO:0000312|HGNC:HGNC:26285}	pleckstrin homology domain containing S1	C10orf81, HEL185	32752127	2020	True	0.6756	10	Cancers (Basel)	True	PLEKHS1 Over-Expression is Associated with Metastases and Poor Outcomes in Papillary Thyroid Carcinoma
Q5SXH7	79949	PLEKHS1 {ECO:0000312|HGNC:HGNC:26285}	pleckstrin homology domain containing S1	C10orf81, HEL185	32326836	2020	True	0.4375	6	Thyroid	False	Risk Stratification Using a Novel Genetic Classifier Including PLEKHS1 Promoter Mutations for Differentiated Thyroid Cancer with Distant Metastasis.
Q5SXH7	79949	PLEKHS1 {ECO:0000312|HGNC:HGNC:26285}	pleckstrin homology domain containing S1	C10orf81, HEL185	30578357	2019	False	1.0	1	Cancer Discov	False	Detection and Surveillance of Bladder Cancer Using Urine Tumor DNA.
Q32M84	118663	BTBD16	BTB domain containing 16	C10orf87	37634885	2023	False	0.6667	7	Neuroimage	True	Brain-wide genome-wide colocalization study for integrating genetics, transcriptomics and brain morphometry in Alzheimer's disease
Q5SQS8	399814	C10orf120	chromosome 10 open reading frame 120	bA318C4.1	36871790	2023	True	0.5	2	Dev Biol	False	C9orf131 and C10orf120 are not essential for male fertility in humans or mice.
Q96PP4	114960	TSGA13	testis specific 13		31181311	2019	True	1.0	1	Gene	False	Potential association between TSGA13 variants and risk of total colonic aganglionosis in Hirschsprung disease.
Q96PP4	114960	TSGA13	testis specific 13		26111495	2015	False	1.0	1	Cell Tissue Res	False	Histochemical analysis of testis specific gene 13 in human normal and malignant tissues.
Q5TBK1	90634	N4BP2L1	NEDD4 binding protein 2 like 1	CG018	27184799	2016	True	0.75	2	Virchows Arch	False	NEDD 4 binding protein 2-like 1 promotes cancer cell invasion in oral squamous cell carcinoma.
Q5TBK1	90634	N4BP2L1	NEDD4 binding protein 2 like 1	CG018	34197691	2021	True	0.3042	23	J Diabetes Investig	True	N4BP2L1 interacts with dynactin and contributes to GLUT4 trafficking and glucose uptake in adipocytes
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	32717308	2020	True	1.0	1	Gene	False	Loss-of-function variants in FSIP1 identified by targeted sequencing are associated with one particular subtype of mucosal melanoma.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	28860802	2017	True	0.9667	3	Onco Targets Ther	True	Fibrous sheath interacting protein 1 overexpression is associated with unfavorable prognosis in bladder cancer: a potential therapeutic target
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	38737444	2024	True	0.8	3	Open Med (Wars)	False	Elevated mRNA level indicates FSIP1 promotes EMT and gastric cancer progression by regulating fibroblasts in tumor microenvironment.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	32699582	2020	True	0.7904	18	World J Gastrointest Oncol	True	Clinical significance of expression of fibrous sheath interacting protein 1 in colon cancer
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	31713931	2020	True	0.7857	3	Mol Carcinog	False	FSIP1 is correlated with estrogen receptor status and poor prognosis.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	28086239	2017	True	0.7438	8	Oncotarget	True	Elevated fibrous sheath interacting protein 1 levels are associated with poor prognosis in non-small cell lung cancer patients
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	35692888	2022	True	0.7398	10	Dis Markers	True	FSIP1 Is Associated with Poor Prognosis and Can Be Used to Construct a Prognostic Model in Gastric Cancer
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	28674022	2017	True	0.625	3	Proc Natl Acad Sci U S A	False	FSIP1 binds HER2 directly to regulate breast cancer growth and invasiveness.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	23905897	2013	True	0.6	2	Biomark Med	False	Elevated expression of cancer/testis antigen FSIP1 in ER-positive breast tumors.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	30814489	2019	True	0.5991	16	Cell Death Dis	True	Over-expression of FSIP1 promotes breast cancer progression and confers resistance to docetaxel via MRP1 stabilization
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	25826084	2015	True	0.5978	9	Oncotarget	True	Expression and clinicopathological significance of FSIP1 in breast cancer
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	20513247	2010	True	0.5868	10	BMC Pulm Med	True	Positive Association between Aspirin-Intolerant Asthma and Genetic Polymorphisms of FSIP1: a Case-Case Study
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	29670371	2018	True	0.5789	14	Onco Targets Ther	True	Knockdown of fibrous sheath interacting protein 1 expression reduces bladder urothelial carcinoma cell proliferation and induces apoptosis via inhibition of the PI3K/AKT pathway
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	30509973	2018	True	0.5625	5	Proc Natl Acad Sci U S A	False	FSIP1 regulates autophagy in breast cancer.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	37460715	2023	True	0.45	4	Sci China Life Sci	False	FSIP1 enhances the therapeutic sensitivity to CDK4/6 inhibitors in triple-negative breast cancer patients by activating the Nanog pathway.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	21947419	2012	True	0.4444	3	Hum Genet	False	SLC39A2 and FSIP1 polymorphisms as potential modifiers of arsenic-related bladder cancer.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	35087278	2022	True	0.3333	3	Onco Targets Ther	True	Knockdown of Fibrous Sheath Interacting Protein 1 Expression Reduces Bladder Urothelial Carcinoma Cell Proliferation and Induces Apoptosis via Inhibition of the PI3K/AKT Pathway [Retraction]
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	26884257	2016	False	0.7273	3	Cancer Lett	False	17beta-Hydroxysteroid dehydrogenase type 10 predicts survival of patients with colorectal cancer and affects mitochondrial DNA content.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	19706438	2009	False	0.6667	2	Proc Natl Acad Sci U S A	False	Mental retardation linked to mutations in the HSD17B10 gene interfering with neurosteroid and isoleucine metabolism.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	21708223	2011	False	0.6429	5	Mol Cell Endocrinol	False	Hydroxysteroid (17beta) dehydrogenase X in human health and disease.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	23266819	2013	False	0.5	2	Gene	False	A 5-methylcytosine hotspot responsible for the prevalent HSD17B10 mutation.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	17618155	2007	False	0.4444	2	Mol Genet Metab	False	HSD17B10: a gene involved in cognitive function through metabolism of isoleucine and neuroactive steroids.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	28875337	2017	False	0.3333	3	Metab Brain Dis	False	Clinical and molecular analysis of 6 Chinese patients with isoleucine metabolism defects: identification of 3 novel mutations in the HSD17B10 and ACAT1 gene.
Q8NA03	161835	FSIP1	fibrous sheath interacting protein 1	HSD10	22132097	2011	False	0.3258	8	PLoS One	True	A Novel Mutation in the HSD17B10 Gene of a 10-Year-Old Boy with Refractory Epilepsy, Choreoathetosis and Learning Disability
Q8N0W5	124152	IQCK	IQ motif containing K		26436108	2015	True	0.6667	7	Mol Genet Genomic Med	True	Limb body wall complex, amniotic band sequence, or new syndrome caused by mutation in IQ Motif containing K (IQCK)?
Q8N0W5	124152	IQCK	IQ motif containing K		31134134	2019	False	0.4615	6	Front Genet	True	A Social Determinant of Health May Modify Genetic Associations for Blood Pressure: Evidence From a SNP by Education Interaction in an African American Population
Q8N0W5	124152	IQCK	IQ motif containing K		35928571	2022	False	0.4051	27	Front Cell Neurosci	True	Novel Alzheimer risk factor IQ motif containing protein K is abundantly expressed in the brain and is markedly increased in patients with Alzheimer's disease
Q8N0W5	124152	IQCK	IQ motif containing K		26740940	2015	False	0.3636	5	Mol Genet Genomic Med	True	Medical genetics and genomic medicine in Rwanda
Q2NKX9	388969	C2orf68	chromosome 2 open reading frame 68	HCRCN81	23404111	2013	True	0.7	2	Mol Med Rep	False	Hcrcn81 is upregulated by rapamycin treatment in human colorectal adenocarcinoma cells.
Q2NKX9	388969	C2orf68	chromosome 2 open reading frame 68	HCRCN81	26607374	2016	True	0.641	5	Med Oncol	False	hcrcn81 promotes cell proliferation through Wnt signaling pathway in colorectal cancer.
Q2NKX9	388969	C2orf68	chromosome 2 open reading frame 68	HCRCN81	25023051	2014	True	0.5111	9	Med Oncol	False	The role of c2orf68 and PI3K/Akt/mTOR pathway in human colorectal cancer.
Q2NKX9	388969	C2orf68	chromosome 2 open reading frame 68	HCRCN81	30664176	2019	True	0.4857	6	Oncol Rep	False	Interaction between C2ORF68 and HuR in human colorectal cancer.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	39558025	2024	True	1.0	1	Nat Rev Mol Cell Biol	False	Connecting cells through TNT.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	32221613	2020	True	1.0	1	Bioinformatics	False	A phylogenetic C interpreter for TNT.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	36682054	2023	True	1.0	1	Cladistics	False	TNT version 1.6, with a graphical interface for MacOS and Linux, including new routines in parallel.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	38752500	2024	True	1.0	1	Int J Surg	False	Commentary on:Predictive value of NT-proBNP and hs-TnT for outcomes after pediatric congenital cardiac surgery.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	39273448	2024	True	1.0	1	Int J Mol Sci	False	Preparation and Molecular Dynamic Simulation of Superfine CL-20/TNT Cocrystal Based on the Opposite Spray Method.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	32724868	2020	True	0.44	2	ACS Omega	True	Preparation and Characterization of Nano-CL-20/TNT Cocrystal Explosives by Mechanical Ball-Milling Method
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	35424606	2022	True	0.3846	2	RSC Adv	True	CL-20/TNT decomposition under shock: cocrystalline versus amorphous
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	35493208	2021	True	0.3232	3	RSC Adv	True	Anisotropic response of the co-crystal of CL-20/TNT under shock loading: molecular dynamics simulation
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	36328316	2023	False	1.0	1	Chemosphere	False	Transformation of 2, 4, 6-trinitrotoluene by Stenotrophomonas strain SG1 under aerobic and anaerobic conditions.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	38070398	2024	False	1.0	1	Mar Pollut Bull	False	Spatial structure and biodiversity of macrofauna around marine munition dumpsites - A case study from the Baltic Sea.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	31820747	2020	False	1.0	1	Analyst	False	Ultra-sensitive gas phase detection of 2,4,6-trinitrotoluene by non-covalently functionalized graphene field effect transistors.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	39592999	2024	False	1.0	1	BMC Med Educ	False	Opioid prescriptions following behavioral health training among primary care providers.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	37994667	2023	False	1.0	1	Curr Protoc	False	Identification and Characterization of Tunneling Nanotubes for Intercellular Trafficking.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	32053809	2020	False	1.0	1	Biomed Mater	False	Bioactive surface-modified Ti with titania nanotube arrays to design endoprosthesis for maxillofacial surgery: structural formation, morphology, physical properties and osseointegration.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	39242386	2024	False	1.0	1	Results Probl Cell Differ	False	Tunneling Nanotubes: Implications for Chemoresistance.
Q7Z2V1	162083	C16orf82	chromosome 16 open reading frame 82	TNT	32980004	2020	False	1.0	1	Environ Res	False	Optimization of hydrothermal synthesis of Fe-TiO2 nanotube arrays for enhancement in visible light using an experimental design methodology.
